,dataset_name,model_name,mean_test_accuracy,exp_params,tot_experiment,x_type,edge_type
3048,Cora,GNN,0.734,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'add', 'lr': 0.001, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
3049,Cora,GNN,0.578,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'add', 'lr': 0.001, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
3050,Cora,GNN,0.678,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'add', 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
3051,Cora,GNN,0.498,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'add', 'lr': 0.001, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
3052,Cora,GNN,0.08,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'mean', 'lr': 0.001, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
3053,Cora,GNN,0.086,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'mean', 'lr': 0.001, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
3054,Cora,GNN,0.128,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'mean', 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
3055,Cora,GNN,0.084,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'mean', 'lr': 0.001, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
3056,Cora,GNN,0.126,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'max', 'lr': 0.001, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
3057,Cora,GNN,0.096,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'max', 'lr': 0.001, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
3058,Cora,GNN,0.094,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'max', 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
3059,Cora,GNN,0.094,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'max', 'lr': 0.001, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
3060,Cora,GNN,0.81,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'add', 'lr': 0.005, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
3061,Cora,GNN,0.792,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'add', 'lr': 0.005, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
3062,Cora,GNN,0.764,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'add', 'lr': 0.005, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
3063,Cora,GNN,0.496,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'add', 'lr': 0.005, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
3064,Cora,GNN,0.08,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'mean', 'lr': 0.005, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
3065,Cora,GNN,0.12,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'mean', 'lr': 0.005, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
3066,Cora,GNN,0.074,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'mean', 'lr': 0.005, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
3067,Cora,GNN,0.116,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'mean', 'lr': 0.005, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
3068,Cora,GNN,0.102,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'max', 'lr': 0.005, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
3069,Cora,GNN,0.12,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'max', 'lr': 0.005, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
3070,Cora,GNN,0.084,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'max', 'lr': 0.005, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
3071,Cora,GNN,0.1,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'max', 'lr': 0.005, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
3072,Cora,GNN,0.776,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'add', 'lr': 0.01, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
3073,Cora,GNN,0.716,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'add', 'lr': 0.01, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
3074,Cora,GNN,0.77,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'add', 'lr': 0.01, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
3075,Cora,GNN,0.71,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'add', 'lr': 0.01, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
3076,Cora,GNN,0.156,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'mean', 'lr': 0.01, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
3077,Cora,GNN,0.11,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'mean', 'lr': 0.01, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
3078,Cora,GNN,0.144,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'mean', 'lr': 0.01, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
3079,Cora,GNN,0.084,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'mean', 'lr': 0.01, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
3080,Cora,GNN,0.174,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'max', 'lr': 0.01, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
3081,Cora,GNN,0.144,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'max', 'lr': 0.01, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
3082,Cora,GNN,0.162,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'max', 'lr': 0.01, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
3083,Cora,GNN,0.118,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'max', 'lr': 0.01, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
3084,Cora,GNN,0.756,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'add', 'lr': 0.05, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
3085,Cora,GNN,0.566,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'add', 'lr': 0.05, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
3086,Cora,GNN,0.684,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'add', 'lr': 0.05, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
3087,Cora,GNN,0.332,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'add', 'lr': 0.05, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
3088,Cora,GNN,0.326,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'mean', 'lr': 0.05, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
3089,Cora,GNN,0.108,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'mean', 'lr': 0.05, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
3090,Cora,GNN,0.134,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'mean', 'lr': 0.05, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
3091,Cora,GNN,0.108,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'mean', 'lr': 0.05, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
3092,Cora,GNN,0.356,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'max', 'lr': 0.05, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
3093,Cora,GNN,0.14,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'max', 'lr': 0.05, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
3094,Cora,GNN,0.262,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'max', 'lr': 0.05, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
3095,Cora,GNN,0.132,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'max', 'lr': 0.05, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
3096,Cora,GNN,0.252,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'add', 'lr': 0.0001, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
3097,Cora,GNN,0.29,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'add', 'lr': 0.0001, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
3098,Cora,GNN,0.17,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'add', 'lr': 0.0001, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
3099,Cora,GNN,0.204,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'add', 'lr': 0.0001, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
3100,Cora,GNN,0.092,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'mean', 'lr': 0.0001, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
3101,Cora,GNN,0.094,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'mean', 'lr': 0.0001, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
3102,Cora,GNN,0.086,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'mean', 'lr': 0.0001, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
3103,Cora,GNN,0.102,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'mean', 'lr': 0.0001, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
3104,Cora,GNN,0.168,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'max', 'lr': 0.0001, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
3105,Cora,GNN,0.14,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'max', 'lr': 0.0001, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
3106,Cora,GNN,0.096,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'max', 'lr': 0.0001, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
3107,Cora,GNN,0.152,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'max', 'lr': 0.0001, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
3108,Cora,GNN,0.364,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'add', 'lr': 0.0005, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
3109,Cora,GNN,0.614,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'add', 'lr': 0.0005, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
3110,Cora,GNN,0.43,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'add', 'lr': 0.0005, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
3111,Cora,GNN,0.212,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'add', 'lr': 0.0005, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
3112,Cora,GNN,0.094,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'mean', 'lr': 0.0005, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
3113,Cora,GNN,0.088,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'mean', 'lr': 0.0005, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
3114,Cora,GNN,0.098,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'mean', 'lr': 0.0005, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
3115,Cora,GNN,0.098,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'mean', 'lr': 0.0005, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
3116,Cora,GNN,0.132,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'max', 'lr': 0.0005, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
3117,Cora,GNN,0.102,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'max', 'lr': 0.0005, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
3118,Cora,GNN,0.142,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'max', 'lr': 0.0005, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
3119,Cora,GNN,0.12,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'max', 'lr': 0.0005, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
3120,Cora,GNN,0.596,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'add', 'lr': 0.001, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
3121,Cora,GNN,0.428,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'add', 'lr': 0.001, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
3122,Cora,GNN,0.434,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'add', 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
3123,Cora,GNN,0.33,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'add', 'lr': 0.001, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
3124,Cora,GNN,0.086,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'mean', 'lr': 0.001, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
3125,Cora,GNN,0.096,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'mean', 'lr': 0.001, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
3126,Cora,GNN,0.084,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'mean', 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
3127,Cora,GNN,0.084,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'mean', 'lr': 0.001, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
3128,Cora,GNN,0.112,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'max', 'lr': 0.001, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
3129,Cora,GNN,0.146,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'max', 'lr': 0.001, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
3130,Cora,GNN,0.114,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'max', 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
3131,Cora,GNN,0.094,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'max', 'lr': 0.001, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
3132,Cora,GNN,0.772,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'add', 'lr': 0.005, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
3133,Cora,GNN,0.622,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'add', 'lr': 0.005, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
3134,Cora,GNN,0.724,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'add', 'lr': 0.005, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
3135,Cora,GNN,0.488,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'add', 'lr': 0.005, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
3136,Cora,GNN,0.082,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'mean', 'lr': 0.005, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
3137,Cora,GNN,0.104,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'mean', 'lr': 0.005, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
3138,Cora,GNN,0.076,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'mean', 'lr': 0.005, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
3139,Cora,GNN,0.11,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'mean', 'lr': 0.005, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
3140,Cora,GNN,0.08,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'max', 'lr': 0.005, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
3141,Cora,GNN,0.138,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'max', 'lr': 0.005, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
3142,Cora,GNN,0.118,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'max', 'lr': 0.005, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
3143,Cora,GNN,0.144,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'max', 'lr': 0.005, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
3144,Cora,GNN,0.788,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'add', 'lr': 0.01, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
3145,Cora,GNN,0.75,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'add', 'lr': 0.01, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
3146,Cora,GNN,0.75,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'add', 'lr': 0.01, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
3147,Cora,GNN,0.708,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'add', 'lr': 0.01, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
3148,Cora,GNN,0.146,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'mean', 'lr': 0.01, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
3149,Cora,GNN,0.1,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'mean', 'lr': 0.01, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
3150,Cora,GNN,0.14,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'mean', 'lr': 0.01, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
3151,Cora,GNN,0.088,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'mean', 'lr': 0.01, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
3152,Cora,GNN,0.168,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'max', 'lr': 0.01, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
3153,Cora,GNN,0.104,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'max', 'lr': 0.01, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
3154,Cora,GNN,0.154,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'max', 'lr': 0.01, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
3155,Cora,GNN,0.12,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'max', 'lr': 0.01, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
3156,Cora,GNN,0.722,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'add', 'lr': 0.05, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
3157,Cora,GNN,0.68,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'add', 'lr': 0.05, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
3158,Cora,GNN,0.712,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'add', 'lr': 0.05, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
3159,Cora,GNN,0.34,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'add', 'lr': 0.05, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
