,dataset_name,model_name,mean_test_accuracy,exp_params,tot_experiment,x_type
943,Cora,GNN,0.13160000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.0005, 'weight_decay': 0.001, 'epochs': 25}",10,x
944,Cora,GNN,0.21759999999999996,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 1e-06, 'epochs': 25}",10,x
945,Cora,GNN,0.14900000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 0.0005, 'epochs': 25}",10,x
946,Cora,GNN,0.25439999999999996,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 25}",10,x
947,Cora,GNN,0.199,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 0.001, 'epochs': 25}",10,x
948,Cora,GNN,0.16740000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.005, 'weight_decay': 1e-06, 'epochs': 25}",10,x
949,Cora,GNN,0.1912,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.005, 'weight_decay': 0.0005, 'epochs': 25}",10,x
950,Cora,GNN,0.189,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.005, 'weight_decay': 0.0001, 'epochs': 25}",10,x
951,Cora,GNN,0.1762,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.005, 'weight_decay': 0.001, 'epochs': 25}",10,x
952,Cora,GNN,0.168,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.01, 'weight_decay': 1e-06, 'epochs': 25}",10,x
953,Cora,GNN,0.2874,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.01, 'weight_decay': 0.0005, 'epochs': 25}",10,x
954,Cora,GNN,0.194,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.01, 'weight_decay': 0.0001, 'epochs': 25}",10,x
955,Cora,GNN,0.217,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.01, 'weight_decay': 0.001, 'epochs': 25}",10,x
956,Cora,GNN,0.4356,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.05, 'weight_decay': 1e-06, 'epochs': 25}",10,x
957,Cora,GNN,0.4282,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.05, 'weight_decay': 0.0005, 'epochs': 25}",10,x
958,Cora,GNN,0.4244,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.05, 'weight_decay': 0.0001, 'epochs': 25}",10,x
959,Cora,GNN,0.37720000000000004,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.05, 'weight_decay': 0.001, 'epochs': 25}",10,x
960,Cora,GNN,0.19360000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.2, 'lr': 0.0001, 'weight_decay': 1e-06, 'epochs': 25}",10,x
961,Cora,GNN,0.1226,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.2, 'lr': 0.0001, 'weight_decay': 0.0005, 'epochs': 25}",10,x
962,Cora,GNN,0.12120000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.2, 'lr': 0.0001, 'weight_decay': 0.0001, 'epochs': 25}",10,x
963,Cora,GNN,0.1574,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.2, 'lr': 0.0001, 'weight_decay': 0.001, 'epochs': 25}",10,x
964,Cora,GNN,0.1936,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.2, 'lr': 0.0005, 'weight_decay': 1e-06, 'epochs': 25}",10,x
965,Cora,GNN,0.1336,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.2, 'lr': 0.0005, 'weight_decay': 0.0005, 'epochs': 25}",10,x
966,Cora,GNN,0.2398,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.2, 'lr': 0.0005, 'weight_decay': 0.0001, 'epochs': 25}",10,x
967,Cora,GNN,0.1638,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.2, 'lr': 0.0005, 'weight_decay': 0.001, 'epochs': 25}",10,x
968,Cora,GNN,0.179,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.2, 'lr': 0.001, 'weight_decay': 1e-06, 'epochs': 25}",10,x
969,Cora,GNN,0.1532,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.2, 'lr': 0.001, 'weight_decay': 0.0005, 'epochs': 25}",10,x
970,Cora,GNN,0.1536,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.2, 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 25}",10,x
971,Cora,GNN,0.1772,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.2, 'lr': 0.001, 'weight_decay': 0.001, 'epochs': 25}",10,x
972,Cora,GNN,0.1576,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.2, 'lr': 0.005, 'weight_decay': 1e-06, 'epochs': 25}",10,x
973,Cora,GNN,0.221,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.2, 'lr': 0.005, 'weight_decay': 0.0005, 'epochs': 25}",10,x
974,Cora,GNN,0.22759999999999997,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.2, 'lr': 0.005, 'weight_decay': 0.0001, 'epochs': 25}",10,x
975,Cora,GNN,0.2892,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.2, 'lr': 0.005, 'weight_decay': 0.001, 'epochs': 25}",10,x
976,Cora,GNN,0.17140000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.2, 'lr': 0.01, 'weight_decay': 1e-06, 'epochs': 25}",10,x
977,Cora,GNN,0.25039999999999996,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.2, 'lr': 0.01, 'weight_decay': 0.0005, 'epochs': 25}",10,x
978,Cora,GNN,0.18080000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.2, 'lr': 0.01, 'weight_decay': 0.0001, 'epochs': 25}",10,x
979,Cora,GNN,0.1602,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.2, 'lr': 0.01, 'weight_decay': 0.001, 'epochs': 25}",10,x
980,Cora,GNN,0.4164,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.2, 'lr': 0.05, 'weight_decay': 1e-06, 'epochs': 25}",10,x
981,Cora,GNN,0.389,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.2, 'lr': 0.05, 'weight_decay': 0.0005, 'epochs': 25}",10,x
982,Cora,GNN,0.4058,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.2, 'lr': 0.05, 'weight_decay': 0.0001, 'epochs': 25}",10,x
983,Cora,GNN,0.3082,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.2, 'lr': 0.05, 'weight_decay': 0.001, 'epochs': 25}",10,x
984,Cora,GNN,0.1024,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.0001, 'weight_decay': 1e-06, 'epochs': 25}",10,x
985,Cora,GNN,0.176,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.0001, 'weight_decay': 0.0005, 'epochs': 25}",10,x
986,Cora,GNN,0.1036,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.0001, 'weight_decay': 0.0001, 'epochs': 25}",10,x
987,Cora,GNN,0.1182,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.0001, 'weight_decay': 0.001, 'epochs': 25}",10,x
988,Cora,GNN,0.1634,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.0005, 'weight_decay': 1e-06, 'epochs': 25}",10,x
989,Cora,GNN,0.1698,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.0005, 'weight_decay': 0.0005, 'epochs': 25}",10,x
990,Cora,GNN,0.1786,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.0005, 'weight_decay': 0.0001, 'epochs': 25}",10,x
991,Cora,GNN,0.1364,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.0005, 'weight_decay': 0.001, 'epochs': 25}",10,x
992,Cora,GNN,0.14040000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.001, 'weight_decay': 1e-06, 'epochs': 25}",10,x
993,Cora,GNN,0.1552,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.001, 'weight_decay': 0.0005, 'epochs': 25}",10,x
994,Cora,GNN,0.18639999999999998,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 25}",10,x
995,Cora,GNN,0.16799999999999998,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.001, 'weight_decay': 0.001, 'epochs': 25}",10,x
996,Cora,GNN,0.2178,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.005, 'weight_decay': 1e-06, 'epochs': 25}",10,x
997,Cora,GNN,0.2218,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.005, 'weight_decay': 0.0005, 'epochs': 25}",10,x
998,Cora,GNN,0.1724,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.005, 'weight_decay': 0.0001, 'epochs': 25}",10,x
999,Cora,GNN,0.21100000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.005, 'weight_decay': 0.001, 'epochs': 25}",10,x
1000,Cora,GNN,0.22879999999999998,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.01, 'weight_decay': 1e-06, 'epochs': 25}",10,x
1001,Cora,GNN,0.22799999999999998,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.01, 'weight_decay': 0.0005, 'epochs': 25}",10,x
1002,Cora,GNN,0.2162,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.01, 'weight_decay': 0.0001, 'epochs': 25}",10,x
1003,Cora,GNN,0.1984,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.01, 'weight_decay': 0.001, 'epochs': 25}",10,x
1004,Cora,GNN,0.387,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.05, 'weight_decay': 1e-06, 'epochs': 25}",10,x
1005,Cora,GNN,0.38260000000000005,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.05, 'weight_decay': 0.0005, 'epochs': 25}",10,x
1006,Cora,GNN,0.4010000000000001,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.05, 'weight_decay': 0.0001, 'epochs': 25}",10,x
1007,Cora,GNN,0.301,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.05, 'weight_decay': 0.001, 'epochs': 25}",10,x
1008,Cora,GNN,0.12560000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'lr': 0.0001, 'weight_decay': 1e-06, 'epochs': 25}",10,x
1009,Cora,GNN,0.125,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'lr': 0.0001, 'weight_decay': 0.0005, 'epochs': 25}",10,x
1010,Cora,GNN,0.11600000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'lr': 0.0001, 'weight_decay': 0.0001, 'epochs': 25}",10,x
1011,Cora,GNN,0.1048,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'lr': 0.0001, 'weight_decay': 0.001, 'epochs': 25}",10,x
1012,Cora,GNN,0.20139999999999997,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'lr': 0.0005, 'weight_decay': 1e-06, 'epochs': 25}",10,x
1013,Cora,GNN,0.15799999999999997,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'lr': 0.0005, 'weight_decay': 0.0005, 'epochs': 25}",10,x
1014,Cora,GNN,0.1928,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'lr': 0.0005, 'weight_decay': 0.0001, 'epochs': 25}",10,x
1015,Cora,GNN,0.1662,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'lr': 0.0005, 'weight_decay': 0.001, 'epochs': 25}",10,x
1016,Cora,GNN,0.1346,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 1e-06, 'epochs': 25}",10,x
1017,Cora,GNN,0.2044,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 0.0005, 'epochs': 25}",10,x
1018,Cora,GNN,0.19820000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 25}",10,x
1019,Cora,GNN,0.1276,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 0.001, 'epochs': 25}",10,x
1020,Cora,GNN,0.23680000000000004,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'lr': 0.005, 'weight_decay': 1e-06, 'epochs': 25}",10,x
1021,Cora,GNN,0.17360000000000003,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'lr': 0.005, 'weight_decay': 0.0005, 'epochs': 25}",10,x
1022,Cora,GNN,0.153,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'lr': 0.005, 'weight_decay': 0.0001, 'epochs': 25}",10,x
1023,Cora,GNN,0.1866,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'lr': 0.005, 'weight_decay': 0.001, 'epochs': 25}",10,x
1024,Cora,GNN,0.23020000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'lr': 0.01, 'weight_decay': 1e-06, 'epochs': 25}",10,x
1025,Cora,GNN,0.2004,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'lr': 0.01, 'weight_decay': 0.0005, 'epochs': 25}",10,x
1026,Cora,GNN,0.19560000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'lr': 0.01, 'weight_decay': 0.0001, 'epochs': 25}",10,x
1027,Cora,GNN,0.13540000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'lr': 0.01, 'weight_decay': 0.001, 'epochs': 25}",10,x
1028,Cora,GNN,0.3498,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'lr': 0.05, 'weight_decay': 1e-06, 'epochs': 25}",10,x
1029,Cora,GNN,0.3726,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'lr': 0.05, 'weight_decay': 0.0005, 'epochs': 25}",10,x
1030,Cora,GNN,0.41740000000000005,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'lr': 0.05, 'weight_decay': 0.0001, 'epochs': 25}",10,x
1031,Cora,GNN,0.2896,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.1, 'lr': 0.05, 'weight_decay': 0.001, 'epochs': 25}",10,x
1032,Cora,GNN,0.1248,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.0001, 'weight_decay': 1e-06, 'epochs': 25}",10,x
1033,Cora,GNN,0.17140000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.0001, 'weight_decay': 0.0005, 'epochs': 25}",10,x
1034,Cora,GNN,0.10700000000000001,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.0001, 'weight_decay': 0.0001, 'epochs': 25}",10,x
1035,Cora,GNN,0.1126,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.0001, 'weight_decay': 0.001, 'epochs': 25}",10,x
1036,Cora,GNN,0.1708,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.0005, 'weight_decay': 1e-06, 'epochs': 25}",10,x
1037,Cora,GNN,0.18,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.0005, 'weight_decay': 0.0005, 'epochs': 25}",10,x
1038,Cora,GNN,0.17379999999999998,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.0005, 'weight_decay': 0.0001, 'epochs': 25}",10,x
1039,Cora,GNN,0.20380000000000004,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.0005, 'weight_decay': 0.001, 'epochs': 25}",10,x
1040,Cora,GNN,0.1916,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.001, 'weight_decay': 1e-06, 'epochs': 25}",10,x
1041,Cora,GNN,0.18980000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.001, 'weight_decay': 0.0005, 'epochs': 25}",10,x
1042,Cora,GNN,0.1224,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 25}",10,x
1043,Cora,GNN,0.2332,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.001, 'weight_decay': 0.001, 'epochs': 25}",10,x
1044,Cora,GNN,0.14579999999999999,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.005, 'weight_decay': 1e-06, 'epochs': 25}",10,x
1045,Cora,GNN,0.1608,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.005, 'weight_decay': 0.0005, 'epochs': 25}",10,x
1046,Cora,GNN,0.1516,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.005, 'weight_decay': 0.0001, 'epochs': 25}",10,x
1047,Cora,GNN,0.1822,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.005, 'weight_decay': 0.001, 'epochs': 25}",10,x
1048,Cora,GNN,0.21200000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.01, 'weight_decay': 1e-06, 'epochs': 25}",10,x
1049,Cora,GNN,0.193,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.01, 'weight_decay': 0.0005, 'epochs': 25}",10,x
1050,Cora,GNN,0.18699999999999997,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.01, 'weight_decay': 0.0001, 'epochs': 25}",10,x
1051,Cora,GNN,0.1978,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.01, 'weight_decay': 0.001, 'epochs': 25}",10,x
1052,Cora,GNN,0.39380000000000004,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.05, 'weight_decay': 1e-06, 'epochs': 25}",10,x
1053,Cora,GNN,0.37660000000000005,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.05, 'weight_decay': 0.0005, 'epochs': 25}",10,x
1054,Cora,GNN,0.37420000000000003,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.05, 'weight_decay': 0.0001, 'epochs': 25}",10,x
1055,Cora,GNN,0.29779999999999995,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.05, 'weight_decay': 0.001, 'epochs': 25}",10,x
1056,Cora,GNN,0.11120000000000001,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.0001, 'weight_decay': 1e-06, 'epochs': 25}",10,x
1057,Cora,GNN,0.1656,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.0001, 'weight_decay': 0.0005, 'epochs': 25}",10,x
1058,Cora,GNN,0.15059999999999998,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.0001, 'weight_decay': 0.0001, 'epochs': 25}",10,x
1059,Cora,GNN,0.1668,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.0001, 'weight_decay': 0.001, 'epochs': 25}",10,x
1060,Cora,GNN,0.16640000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.0005, 'weight_decay': 1e-06, 'epochs': 25}",10,x
1061,Cora,GNN,0.1548,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.0005, 'weight_decay': 0.0005, 'epochs': 25}",10,x
1062,Cora,GNN,0.1422,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.0005, 'weight_decay': 0.0001, 'epochs': 25}",10,x
1063,Cora,GNN,0.15940000000000001,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.0005, 'weight_decay': 0.001, 'epochs': 25}",10,x
1064,Cora,GNN,0.17700000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.001, 'weight_decay': 1e-06, 'epochs': 25}",10,x
1065,Cora,GNN,0.1438,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 100, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.001, 'weight_decay': 0.0005, 'epochs': 25}",10,x
